OrderID,CustomerID,ProductID,StoreID,PromotionID,PaymentMethodID,DateID,PurchaseDate,QuantitySold,TotalSales,DiscountAmount,NetSales
ORDER_002572,CUST_000105,PROD_000003,STORE_000017,PROMO_000011,PAY_002572,DATE_20210413,2021-04-13,10,9782.0,4033.12,5748.88
ORDER_002573,CUST_000015,PROD_000046,STORE_000013,PROMO_000015,PAY_002573,DATE_20231111,2023-11-11,1,543.07,237.59,305.48
ORDER_002574,CUST_000188,PROD_000026,STORE_000008,PROMO_000006,PAY_002574,DATE_20231202,2023-12-02,5,1362.75,542.24,820.51
ORDER_002575,CUST_000005,PROD_000005,STORE_000003,PROMO_000012,PAY_002575,DATE_20210520,2021-05-20,9,6074.73,885.09,5189.64
ORDER_002576,CUST_000168,PROD_000003,STORE_000019,PROMO_000019,PAY_002576,DATE_20240803,2024-08-03,5,672.5,288.37,384.13
ORDER_002577,CUST_000057,PROD_000030,STORE_000003,PROMO_000001,PAY_002577,DATE_20230318,2023-03-18,6,1733.64,352.1,1381.54
ORDER_002578,CUST_000149,PROD_000039,STORE_000019,PROMO_000011,PAY_002578,DATE_20230615,2023-06-15,7,5526.5,2320.02,3206.48
ORDER_002579,CUST_000060,PROD_000048,STORE_000016,PROMO_000008,PAY_002579,DATE_20210313,2021-03-13,7,4691.54,1716.17,2975.37
ORDER_002580,CUST_000123,PROD_000018,STORE_000003,PROMO_000017,PAY_002580,DATE_20200915,2020-09-15,2,1571.06,609.41,961.65
ORDER_002581,CUST_000118,PROD_000047,STORE_000004,PROMO_000006,PAY_002581,DATE_20220913,2022-09-13,3,2764.68,1100.07,1664.61
ORDER_002582,CUST_000146,PROD_000016,STORE_000020,PROMO_000014,PAY_002582,DATE_20211005,2021-10-05,8,1772.88,407.23,1365.65
ORDER_002583,CUST_000006,PROD_000029,STORE_000007,PROMO_000010,PAY_002583,DATE_20240709,2024-07-09,5,714.75,106.35,608.4
ORDER_002584,CUST_000101,PROD_000048,STORE_000002,PROMO_000003,PAY_002584,DATE_20210701,2021-07-01,10,3329.2,1071.0,2258.2
ORDER_002585,CUST_000037,PROD_000017,STORE_000002,PROMO_000006,PAY_002585,DATE_20201124,2020-11-24,2,770.36,306.53,463.83
ORDER_002586,CUST_000117,PROD_000023,STORE_000011,PROMO_000015,PAY_002586,DATE_20240821,2024-08-21,7,2262.47,276.02,1986.45
ORDER_002587,CUST_000036,PROD_000027,STORE_000014,PROMO_000015,PAY_002587,DATE_20200821,2020-08-21,1,375.83,133.87,241.96
ORDER_002588,CUST_000099,PROD_000031,STORE_000014,PROMO_000015,PAY_002588,DATE_20220123,2022-01-23,1,847.64,370.84,476.8
ORDER_002589,CUST_000196,PROD_000044,STORE_000007,PROMO_000001,PAY_002589,DATE_20241101,2024-11-01,1,600.61,218.74,381.87
ORDER_002590,CUST_000198,PROD_000006,STORE_000009,PROMO_000014,PAY_002590,DATE_20200517,2020-05-17,2,464.9,69.13,395.77
ORDER_002591,CUST_000161,PROD_000049,STORE_000013,PROMO_000003,PAY_002591,DATE_20200610,2020-06-10,10,6805.4,2189.3,4616.1
ORDER_002592,CUST_000028,PROD_000020,STORE_000020,PROMO_000004,PAY_002592,DATE_20200710,2020-07-10,9,536.76,261.89,274.87
ORDER_002593,CUST_000052,PROD_000028,STORE_000013,PROMO_000010,PAY_002593,DATE_20240214,2024-02-14,3,2952.03,439.26,2512.77
ORDER_002594,CUST_000114,PROD_000006,STORE_000001,PROMO_000018,PAY_002594,DATE_20231010,2023-10-10,3,697.35,261.44,435.91
ORDER_002595,CUST_000123,PROD_000019,STORE_000004,PROMO_000017,PAY_002595,DATE_20240921,2024-09-21,3,676.56,303.23,373.33
ORDER_002596,CUST_000140,PROD_000026,STORE_000002,PROMO_000012,PAY_002596,DATE_20241211,2024-12-11,5,1105.1,412.31,692.79
ORDER_002597,CUST_000012,PROD_000013,STORE_000010,PROMO_000004,PAY_002597,DATE_20240117,2024-01-17,2,855.32,249.15,606.17
ORDER_002598,CUST_000131,PROD_000042,STORE_000018,PROMO_000014,PAY_002598,DATE_20240320,2024-03-20,7,2503.41,1136.55,1366.86
ORDER_002599,CUST_000058,PROD_000047,STORE_000004,PROMO_000015,PAY_002599,DATE_20231211,2023-12-11,1,436.98,155.65,281.33
ORDER_002600,CUST_000099,PROD_000029,STORE_000005,PROMO_000007,PAY_002600,DATE_20220202,2022-02-02,3,2818.62,1239.91,1578.71
ORDER_002601,CUST_000058,PROD_000032,STORE_000006,PROMO_000002,PAY_002601,DATE_20220420,2022-04-20,7,94.57,8.67,85.9
ORDER_002602,CUST_000044,PROD_000002,STORE_000004,PROMO_000017,PAY_002602,DATE_20240323,2024-03-23,2,496.92,50.44,446.48
ORDER_002603,CUST_000073,PROD_000022,STORE_000006,PROMO_000013,PAY_002603,DATE_20240215,2024-02-15,6,3591.42,1218.57,2372.85
ORDER_002604,CUST_000086,PROD_000002,STORE_000013,PROMO_000003,PAY_002604,DATE_20200304,2020-03-04,2,1143.36,493.25,650.11
ORDER_002605,CUST_000012,PROD_000014,STORE_000006,PROMO_000015,PAY_002605,DATE_20210825,2021-08-25,10,8574.1,3054.09,5520.01
ORDER_002606,CUST_000110,PROD_000046,STORE_000010,PROMO_000010,PAY_002606,DATE_20241026,2024-10-26,9,4887.63,957.49,3930.14
ORDER_002607,CUST_000047,PROD_000030,STORE_000017,PROMO_000018,PAY_002607,DATE_20200514,2020-05-14,7,4834.34,248.97,4585.37
ORDER_002608,CUST_000160,PROD_000042,STORE_000002,PROMO_000019,PAY_002608,DATE_20210516,2021-05-16,5,2571.55,1102.68,1468.87
ORDER_002609,CUST_000070,PROD_000048,STORE_000013,PROMO_000015,PAY_002609,DATE_20221124,2022-11-24,8,2663.36,324.93,2338.43
ORDER_002610,CUST_000183,PROD_000001,STORE_000004,PROMO_000018,PAY_002610,DATE_20200122,2020-01-22,2,661.82,34.08,627.74
ORDER_002611,CUST_000200,PROD_000008,STORE_000017,PROMO_000013,PAY_002611,DATE_20230520,2023-05-20,3,240.45,81.58,158.87
ORDER_002612,CUST_000100,PROD_000027,STORE_000011,PROMO_000010,PAY_002612,DATE_20201031,2020-10-31,8,3006.64,589.0,2417.64
ORDER_002613,CUST_000029,PROD_000032,STORE_000010,PROMO_000009,PAY_002613,DATE_20230307,2023-03-07,10,7734.1,1239.0,6495.1
ORDER_002614,CUST_000038,PROD_000047,STORE_000010,PROMO_000001,PAY_002614,DATE_20221011,2022-10-11,2,1253.84,254.65,999.19
ORDER_002615,CUST_000047,PROD_000012,STORE_000011,PROMO_000002,PAY_002615,DATE_20241024,2024-10-24,7,2421.37,1163.95,1257.42
ORDER_002616,CUST_000127,PROD_000001,STORE_000018,PROMO_000010,PAY_002616,DATE_20210620,2021-06-20,7,6508.67,968.49,5540.18
ORDER_002617,CUST_000155,PROD_000043,STORE_000006,PROMO_000005,PAY_002617,DATE_20221103,2022-11-03,6,5777.46,1896.74,3880.72
ORDER_002618,CUST_000099,PROD_000007,STORE_000014,PROMO_000011,PAY_002618,DATE_20211010,2021-10-10,7,561.96,231.7,330.26
ORDER_002619,CUST_000137,PROD_000009,STORE_000012,PROMO_000003,PAY_002619,DATE_20210715,2021-07-15,8,1776.72,571.57,1205.15
ORDER_002620,CUST_000022,PROD_000050,STORE_000013,PROMO_000010,PAY_002620,DATE_20201225,2020-12-25,10,2940.4,504.28,2436.12
ORDER_002621,CUST_000148,PROD_000029,STORE_000018,PROMO_000002,PAY_002621,DATE_20240822,2024-08-22,4,571.8,274.86,296.94
ORDER_002622,CUST_000093,PROD_000039,STORE_000013,PROMO_000008,PAY_002622,DATE_20200320,2020-03-20,1,789.5,277.59,511.91
ORDER_002623,CUST_000093,PROD_000011,STORE_000015,PROMO_000020,PAY_002623,DATE_20200722,2020-07-22,9,7786.8,955.44,6831.36
ORDER_002624,CUST_000029,PROD_000024,STORE_000013,PROMO_000019,PAY_002624,DATE_20230215,2023-02-15,1,139.57,46.25,93.32
ORDER_002625,CUST_000200,PROD_000035,STORE_000004,PROMO_000013,PAY_002625,DATE_20230728,2023-07-28,3,2699.97,304.56,2395.41
ORDER_002626,CUST_000037,PROD_000022,STORE_000019,PROMO_000008,PAY_002626,DATE_20220723,2022-07-23,9,5387.13,663.69,4723.44
ORDER_002627,CUST_000054,PROD_000035,STORE_000006,PROMO_000016,PAY_002627,DATE_20200102,2020-01-02,4,544.68,120.76,423.92
ORDER_002628,CUST_000031,PROD_000029,STORE_000004,PROMO_000005,PAY_002628,DATE_20230428,2023-04-28,3,428.85,181.49,247.36
ORDER_002629,CUST_000179,PROD_000025,STORE_000003,PROMO_000019,PAY_002629,DATE_20210918,2021-09-18,7,3971.52,1316.16,2655.36
ORDER_002630,CUST_000180,PROD_000020,STORE_000010,PROMO_000002,PAY_002630,DATE_20240909,2024-09-09,2,964.04,88.4,875.64
ORDER_002631,CUST_000153,PROD_000048,STORE_000002,PROMO_000012,PAY_002631,DATE_20200521,2020-05-21,3,2010.66,160.45,1850.21
ORDER_002632,CUST_000094,PROD_000043,STORE_000006,PROMO_000014,PAY_002632,DATE_20220406,2022-04-06,3,372.57,169.15,203.42
ORDER_002633,CUST_000020,PROD_000035,STORE_000013,PROMO_000013,PAY_002633,DATE_20230109,2023-01-09,1,899.99,305.37,594.62
ORDER_002634,CUST_000196,PROD_000048,STORE_000002,PROMO_000005,PAY_002634,DATE_20240625,2024-06-25,3,998.76,437.26,561.5
ORDER_002635,CUST_000192,PROD_000046,STORE_000010,PROMO_000019,PAY_002635,DATE_20230904,2023-09-04,9,6500.16,2787.27,3712.89
ORDER_002636,CUST_000106,PROD_000030,STORE_000014,PROMO_000006,PAY_002636,DATE_20230108,2023-01-08,6,4143.72,1648.79,2494.93
ORDER_002637,CUST_000074,PROD_000050,STORE_000013,PROMO_000013,PAY_002637,DATE_20230714,2023-07-14,2,871.18,98.27,772.91
ORDER_002638,CUST_000165,PROD_000015,STORE_000001,PROMO_000020,PAY_002638,DATE_20221003,2022-10-03,1,837.67,102.78,734.89
ORDER_002639,CUST_000042,PROD_000039,STORE_000012,PROMO_000005,PAY_002639,DATE_20210203,2021-02-03,1,117.01,36.25,80.76
ORDER_002640,CUST_000175,PROD_000036,STORE_000001,PROMO_000013,PAY_002640,DATE_20210308,2021-03-08,8,5482.0,2111.67,3370.33
ORDER_002641,CUST_000129,PROD_000021,STORE_000012,PROMO_000017,PAY_002641,DATE_20220503,2022-05-03,5,446.55,45.32,401.23
ORDER_002642,CUST_000041,PROD_000006,STORE_000010,PROMO_000018,PAY_002642,DATE_20221117,2022-11-17,5,1162.25,435.73,726.52
ORDER_002643,CUST_000097,PROD_000034,STORE_000019,PROMO_000015,PAY_002643,DATE_20220703,2022-07-03,3,1126.56,439.47,687.09
ORDER_002644,CUST_000159,PROD_000048,STORE_000008,PROMO_000004,PAY_002644,DATE_20220303,2022-03-03,1,670.22,195.24,474.98
ORDER_002645,CUST_000048,PROD_000044,STORE_000003,PROMO_000009,PAY_002645,DATE_20231220,2023-12-20,9,7097.04,1136.95,5960.09
ORDER_002646,CUST_000123,PROD_000016,STORE_000013,PROMO_000015,PAY_002646,DATE_20220321,2022-03-21,6,2944.68,349.83,2594.85
ORDER_002647,CUST_000043,PROD_000048,STORE_000010,PROMO_000008,PAY_002647,DATE_20230704,2023-07-04,1,700.24,146.98,553.26
ORDER_002648,CUST_000050,PROD_000017,STORE_000009,PROMO_000012,PAY_002648,DATE_20220101,2022-01-01,5,1925.9,587.78,1338.12
ORDER_002649,CUST_000020,PROD_000006,STORE_000016,PROMO_000005,PAY_002649,DATE_20200130,2020-01-30,6,2068.2,678.99,1389.21
ORDER_002650,CUST_000062,PROD_000045,STORE_000017,PROMO_000010,PAY_002650,DATE_20231213,2023-12-13,5,4502.55,1619.57,2882.98
ORDER_002651,CUST_000028,PROD_000031,STORE_000011,PROMO_000004,PAY_002651,DATE_20220511,2022-05-11,2,1812.56,528.0,1284.56
ORDER_002652,CUST_000003,PROD_000037,STORE_000007,PROMO_000012,PAY_002652,DATE_20210611,2021-06-11,5,4632.55,369.68,4262.87
ORDER_002653,CUST_000052,PROD_000024,STORE_000016,PROMO_000011,PAY_002653,DATE_20231013,2023-10-13,1,649.05,272.47,376.58
ORDER_002654,CUST_000022,PROD_000010,STORE_000013,PROMO_000016,PAY_002654,DATE_20231103,2023-11-03,10,1985.1,440.1,1545.0
ORDER_002655,CUST_000124,PROD_000004,STORE_000004,PROMO_000008,PAY_002655,DATE_20210110,2021-01-10,1,610.53,128.15,482.38
ORDER_002656,CUST_000024,PROD_000044,STORE_000004,PROMO_000002,PAY_002656,DATE_20230727,2023-07-27,5,3942.8,1895.3,2047.5
ORDER_002657,CUST_000193,PROD_000042,STORE_000006,PROMO_000001,PAY_002657,DATE_20201030,2020-10-30,5,3413.6,1243.23,2170.37
ORDER_002658,CUST_000050,PROD_000031,STORE_000003,PROMO_000005,PAY_002658,DATE_20200403,2020-04-03,6,5085.84,1669.68,3416.16
ORDER_002659,CUST_000034,PROD_000036,STORE_000013,PROMO_000002,PAY_002659,DATE_20201205,2020-12-05,2,1370.5,276.16,1094.34
ORDER_002660,CUST_000190,PROD_000036,STORE_000009,PROMO_000005,PAY_002660,DATE_20240217,2024-02-17,9,6032.34,1980.42,4051.92
ORDER_002661,CUST_000199,PROD_000044,STORE_000004,PROMO_000010,PAY_002661,DATE_20210116,2021-01-16,3,2365.68,352.01,2013.67
ORDER_002662,CUST_000098,PROD_000032,STORE_000006,PROMO_000012,PAY_002662,DATE_20231012,2023-10-12,8,5125.92,2362.54,2763.38
ORDER_002663,CUST_000042,PROD_000032,STORE_000016,PROMO_000012,PAY_002663,DATE_20230622,2023-06-22,3,2320.23,185.15,2135.08
ORDER_002664,CUST_000161,PROD_000012,STORE_000006,PROMO_000018,PAY_002664,DATE_20210507,2021-05-07,2,512.34,93.3,419.04
ORDER_002665,CUST_000175,PROD_000029,STORE_000018,PROMO_000007,PAY_002665,DATE_20200701,2020-07-01,3,428.85,188.65,240.2
ORDER_002666,CUST_000133,PROD_000010,STORE_000016,PROMO_000007,PAY_002666,DATE_20231126,2023-11-26,10,7867.7,3461.0,4406.7
ORDER_002667,CUST_000034,PROD_000004,STORE_000020,PROMO_000012,PAY_002667,DATE_20240330,2024-03-30,6,3663.18,533.73,3129.45
ORDER_002668,CUST_000160,PROD_000014,STORE_000001,PROMO_000005,PAY_002668,DATE_20241102,2024-11-02,7,6001.87,1970.41,4031.46
ORDER_002669,CUST_000062,PROD_000004,STORE_000002,PROMO_000009,PAY_002669,DATE_20201022,2020-10-22,4,3718.48,1079.85,2638.63
ORDER_002670,CUST_000146,PROD_000014,STORE_000011,PROMO_000018,PAY_002670,DATE_20210711,2021-07-11,8,6859.28,831.34,6027.94
ORDER_002671,CUST_000037,PROD_000028,STORE_000002,PROMO_000012,PAY_002671,DATE_20220307,2022-03-07,5,4920.05,716.85,4203.2
ORDER_002672,CUST_000025,PROD_000023,STORE_000011,PROMO_000015,PAY_002672,DATE_20220110,2022-01-10,8,5286.4,2312.8,2973.6
ORDER_002673,CUST_000076,PROD_000030,STORE_000001,PROMO_000008,PAY_002673,DATE_20210309,2021-03-09,3,866.82,317.08,549.74
ORDER_002674,CUST_000148,PROD_000049,STORE_000007,PROMO_000006,PAY_002674,DATE_20200714,2020-07-14,6,4083.24,1624.72,2458.52
ORDER_002675,CUST_000019,PROD_000027,STORE_000020,PROMO_000005,PAY_002675,DATE_20241030,2024-10-30,3,2506.23,747.86,1758.37
ORDER_002676,CUST_000122,PROD_000014,STORE_000010,PROMO_000013,PAY_002676,DATE_20230207,2023-02-07,5,4049.7,1559.94,2489.76
ORDER_002677,CUST_000032,PROD_000012,STORE_000016,PROMO_000008,PAY_002677,DATE_20241220,2024-12-20,10,3459.1,726.07,2733.03
ORDER_002678,CUST_000094,PROD_000004,STORE_000001,PROMO_000015,PAY_002678,DATE_20220211,2022-02-11,5,4648.1,552.19,4095.91
ORDER_002679,CUST_000159,PROD_000042,STORE_000011,PROMO_000010,PAY_002679,DATE_20200924,2020-09-24,3,1072.89,210.18,862.71
ORDER_002680,CUST_000132,PROD_000005,STORE_000017,PROMO_000008,PAY_002680,DATE_20230615,2023-06-15,10,4050.0,1448.28,2601.72
ORDER_002681,CUST_000022,PROD_000019,STORE_000010,PROMO_000012,PAY_002681,DATE_20200116,2020-01-16,7,1578.64,230.01,1348.63
ORDER_002682,CUST_000175,PROD_000034,STORE_000008,PROMO_000010,PAY_002682,DATE_20200407,2020-04-07,1,375.52,64.4,311.12
ORDER_002683,CUST_000180,PROD_000049,STORE_000003,PROMO_000016,PAY_002683,DATE_20231027,2023-10-27,9,6124.86,1357.88,4766.98
ORDER_002684,CUST_000027,PROD_000002,STORE_000014,PROMO_000016,PAY_002684,DATE_20231119,2023-11-19,5,439.85,219.18,220.67
ORDER_002685,CUST_000146,PROD_000021,STORE_000010,PROMO_000011,PAY_002685,DATE_20240112,2024-01-12,7,625.17,257.76,367.41
ORDER_002686,CUST_000100,PROD_000048,STORE_000016,PROMO_000011,PAY_002686,DATE_20201205,2020-12-05,8,5601.92,2309.67,3292.25
ORDER_002687,CUST_000120,PROD_000016,STORE_000002,PROMO_000002,PAY_002687,DATE_20210712,2021-07-12,8,3926.24,791.14,3135.1
ORDER_002688,CUST_000022,PROD_000001,STORE_000007,PROMO_000013,PAY_002688,DATE_20210410,2021-04-10,3,87.84,39.36,48.48
ORDER_002689,CUST_000197,PROD_000040,STORE_000019,PROMO_000016,PAY_002689,DATE_20240817,2024-08-17,7,6434.89,3206.51,3228.38
ORDER_002690,CUST_000085,PROD_000014,STORE_000020,PROMO_000015,PAY_002690,DATE_20240903,2024-09-03,2,1714.82,209.21,1505.61
ORDER_002691,CUST_000155,PROD_000012,STORE_000018,PROMO_000020,PAY_002691,DATE_20230602,2023-06-02,8,2767.28,604.1,2163.18
ORDER_002692,CUST_000030,PROD_000043,STORE_000017,PROMO_000014,PAY_002692,DATE_20240429,2024-04-29,5,4814.55,1105.9,3708.65
ORDER_002693,CUST_000140,PROD_000002,STORE_000005,PROMO_000016,PAY_002693,DATE_20240701,2024-07-01,3,263.91,58.51,205.4
ORDER_002694,CUST_000164,PROD_000032,STORE_000016,PROMO_000011,PAY_002694,DATE_20230511,2023-05-11,4,2562.96,1056.71,1506.25
ORDER_002695,CUST_000009,PROD_000007,STORE_000011,PROMO_000006,PAY_002695,DATE_20240229,2024-02-29,10,802.8,319.43,483.37
ORDER_002696,CUST_000093,PROD_000043,STORE_000020,PROMO_000005,PAY_002696,DATE_20240218,2024-02-18,7,869.33,259.41,609.92
ORDER_002697,CUST_000014,PROD_000043,STORE_000009,PROMO_000016,PAY_002697,DATE_20200303,2020-03-03,4,496.76,247.54,249.22
ORDER_002698,CUST_000070,PROD_000044,STORE_000008,PROMO_000015,PAY_002698,DATE_20230211,2023-02-11,5,1761.15,209.22,1551.93
ORDER_002699,CUST_000037,PROD_000005,STORE_000013,PROMO_000003,PAY_002699,DATE_20220712,2022-07-12,2,1349.94,434.28,915.66
ORDER_002700,CUST_000021,PROD_000006,STORE_000019,PROMO_000013,PAY_002700,DATE_20241027,2024-10-27,5,1162.25,131.1,1031.15
ORDER_002701,CUST_000135,PROD_000021,STORE_000001,PROMO_000020,PAY_002701,DATE_20220808,2022-08-08,4,2396.32,294.03,2102.29
ORDER_002702,CUST_000014,PROD_000022,STORE_000012,PROMO_000017,PAY_002702,DATE_20220813,2022-08-13,2,1782.76,691.53,1091.23
ORDER_002703,CUST_000193,PROD_000042,STORE_000014,PROMO_000014,PAY_002703,DATE_20200229,2020-02-29,5,1788.15,811.82,976.33
ORDER_002704,CUST_000090,PROD_000010,STORE_000012,PROMO_000004,PAY_002704,DATE_20220504,2022-05-04,7,741.72,361.89,379.83
ORDER_002705,CUST_000138,PROD_000045,STORE_000007,PROMO_000018,PAY_002705,DATE_20240101,2024-01-01,3,2701.53,327.43,2374.1
ORDER_002706,CUST_000178,PROD_000022,STORE_000001,PROMO_000004,PAY_002706,DATE_20230106,2023-01-06,10,1286.9,374.87,912.03
ORDER_002707,CUST_000144,PROD_000010,STORE_000011,PROMO_000015,PAY_002707,DATE_20200704,2020-07-04,10,8094.2,2883.15,5211.05
ORDER_002708,CUST_000186,PROD_000050,STORE_000016,PROMO_000015,PAY_002708,DATE_20230403,2023-04-03,10,104.0,40.57,63.43
ORDER_002709,CUST_000171,PROD_000011,STORE_000019,PROMO_000008,PAY_002709,DATE_20220104,2022-01-04,6,381.78,80.14,301.64
ORDER_002710,CUST_000118,PROD_000033,STORE_000007,PROMO_000002,PAY_002710,DATE_20210707,2021-07-07,3,58.71,28.22,30.49
ORDER_002711,CUST_000030,PROD_000019,STORE_000016,PROMO_000019,PAY_002711,DATE_20211113,2021-11-13,7,475.3,132.37,342.93
ORDER_002712,CUST_000185,PROD_000050,STORE_000013,PROMO_000016,PAY_002712,DATE_20240603,2024-06-03,1,10.4,5.18,5.22
ORDER_002713,CUST_000163,PROD_000013,STORE_000006,PROMO_000010,PAY_002713,DATE_20240226,2024-02-26,8,2286.08,392.06,1894.02
ORDER_002714,CUST_000056,PROD_000005,STORE_000007,PROMO_000019,PAY_002714,DATE_20230531,2023-05-31,4,1518.76,651.24,867.52
ORDER_002715,CUST_000199,PROD_000014,STORE_000005,PROMO_000005,PAY_002715,DATE_20211021,2021-10-21,3,2572.23,1126.12,1446.11
ORDER_002716,CUST_000090,PROD_000029,STORE_000018,PROMO_000013,PAY_002716,DATE_20231103,2023-11-03,4,571.8,256.22,315.58
ORDER_002717,CUST_000004,PROD_000046,STORE_000011,PROMO_000003,PAY_002717,DATE_20200807,2020-08-07,6,4333.44,1869.45,2463.99
ORDER_002718,CUST_000078,PROD_000010,STORE_000011,PROMO_000019,PAY_002718,DATE_20210613,2021-06-13,5,4047.1,1341.21,2705.89
ORDER_002719,CUST_000167,PROD_000002,STORE_000014,PROMO_000018,PAY_002719,DATE_20220211,2022-02-11,8,1987.68,102.37,1885.31
ORDER_002720,CUST_000091,PROD_000012,STORE_000012,PROMO_000019,PAY_002720,DATE_20220515,2022-05-15,6,5178.36,506.96,4671.4
ORDER_002721,CUST_000196,PROD_000024,STORE_000002,PROMO_000020,PAY_002721,DATE_20200310,2020-03-10,6,3894.3,850.13,3044.17
ORDER_002722,CUST_000118,PROD_000035,STORE_000013,PROMO_000019,PAY_002722,DATE_20210707,2021-07-07,7,5587.12,546.98,5040.14
ORDER_002723,CUST_000142,PROD_000046,STORE_000001,PROMO_000001,PAY_002723,DATE_20201217,2020-12-17,10,9263.2,3373.66,5889.54
ORDER_002724,CUST_000112,PROD_000003,STORE_000017,PROMO_000009,PAY_002724,DATE_20220804,2022-08-04,7,6847.4,1096.95,5750.45
ORDER_002725,CUST_000163,PROD_000012,STORE_000006,PROMO_000002,PAY_002725,DATE_20230930,2023-09-30,5,4315.3,395.71,3919.59
ORDER_002726,CUST_000027,PROD_000048,STORE_000018,PROMO_000017,PAY_002726,DATE_20220415,2022-04-15,2,1400.48,142.15,1258.33
ORDER_002727,CUST_000106,PROD_000037,STORE_000001,PROMO_000005,PAY_002727,DATE_20230111,2023-01-11,2,1853.02,608.35,1244.67
ORDER_002728,CUST_000140,PROD_000003,STORE_000016,PROMO_000018,PAY_002728,DATE_20240316,2024-03-16,2,1326.3,68.3,1258.0
ORDER_002729,CUST_000149,PROD_000004,STORE_000001,PROMO_000002,PAY_002729,DATE_20211210,2021-12-10,1,532.4,255.92,276.48
ORDER_002730,CUST_000055,PROD_000021,STORE_000015,PROMO_000019,PAY_002730,DATE_20221019,2022-10-19,4,775.88,257.13,518.75
ORDER_002731,CUST_000098,PROD_000041,STORE_000003,PROMO_000018,PAY_002731,DATE_20220925,2022-09-25,2,1326.86,497.44,829.42
ORDER_002732,CUST_000032,PROD_000024,STORE_000019,PROMO_000008,PAY_002732,DATE_20221024,2022-10-24,6,2775.9,976.01,1799.89
ORDER_002733,CUST_000166,PROD_000033,STORE_000017,PROMO_000005,PAY_002733,DATE_20211201,2021-12-01,7,3033.87,996.02,2037.85
ORDER_002734,CUST_000058,PROD_000012,STORE_000017,PROMO_000004,PAY_002734,DATE_20220204,2022-02-04,9,2305.53,671.6,1633.93
ORDER_002735,CUST_000169,PROD_000035,STORE_000004,PROMO_000002,PAY_002735,DATE_20220310,2022-03-10,5,4499.95,2163.13,2336.82
ORDER_002736,CUST_000173,PROD_000019,STORE_000003,PROMO_000012,PAY_002736,DATE_20240314,2024-03-14,4,902.08,275.31,626.77
ORDER_002737,CUST_000009,PROD_000007,STORE_000015,PROMO_000015,PAY_002737,DATE_20221130,2022-11-30,1,80.28,9.54,70.74
ORDER_002738,CUST_000096,PROD_000005,STORE_000009,PROMO_000020,PAY_002738,DATE_20210209,2021-02-09,9,6074.73,1326.11,4748.62
ORDER_002739,CUST_000044,PROD_000027,STORE_000003,PROMO_000006,PAY_002739,DATE_20210615,2021-06-15,10,8354.1,3324.1,5030.0
ORDER_002740,CUST_000143,PROD_000040,STORE_000014,PROMO_000004,PAY_002740,DATE_20231220,2023-12-20,7,1453.06,708.95,744.11
ORDER_002741,CUST_000165,PROD_000022,STORE_000005,PROMO_000004,PAY_002741,DATE_20230512,2023-05-12,7,6239.66,1817.61,4422.05
ORDER_002742,CUST_000110,PROD_000028,STORE_000017,PROMO_000019,PAY_002742,DATE_20240111,2024-01-11,3,2952.03,822.14,2129.89
ORDER_002743,CUST_000104,PROD_000027,STORE_000020,PROMO_000008,PAY_002743,DATE_20240922,2024-09-22,6,997.02,356.53,640.49
ORDER_002744,CUST_000060,PROD_000047,STORE_000019,PROMO_000010,PAY_002744,DATE_20240626,2024-06-26,2,1253.84,245.63,1008.21
ORDER_002745,CUST_000031,PROD_000049,STORE_000015,PROMO_000006,PAY_002745,DATE_20230911,2023-09-11,10,6805.4,2365.56,4439.84
ORDER_002746,CUST_000142,PROD_000028,STORE_000015,PROMO_000005,PAY_002746,DATE_20231129,2023-11-29,3,2952.03,880.89,2071.14
ORDER_002747,CUST_000024,PROD_000014,STORE_000005,PROMO_000001,PAY_002747,DATE_20210307,2021-03-07,2,1714.82,348.28,1366.54
ORDER_002748,CUST_000003,PROD_000010,STORE_000017,PROMO_000014,PAY_002748,DATE_20200508,2020-05-08,10,7867.7,3925.2,3942.5
ORDER_002749,CUST_000159,PROD_000006,STORE_000011,PROMO_000001,PAY_002749,DATE_20220428,2022-04-28,9,2092.05,761.92,1330.13
ORDER_002750,CUST_000098,PROD_000033,STORE_000017,PROMO_000011,PAY_002750,DATE_20240127,2024-01-27,1,19.57,8.07,11.5
ORDER_002751,CUST_000163,PROD_000041,STORE_000008,PROMO_000020,PAY_002751,DATE_20231029,2023-10-29,6,1384.14,169.83,1214.31
ORDER_002752,CUST_000168,PROD_000010,STORE_000009,PROMO_000017,PAY_002752,DATE_20210608,2021-06-08,4,423.84,189.97,233.87
ORDER_002753,CUST_000138,PROD_000045,STORE_000005,PROMO_000002,PAY_002753,DATE_20201211,2020-12-11,4,215.76,43.48,172.28
ORDER_002754,CUST_000169,PROD_000033,STORE_000007,PROMO_000012,PAY_002754,DATE_20211201,2021-12-01,1,433.41,161.71,271.7
ORDER_002755,CUST_000037,PROD_000037,STORE_000012,PROMO_000006,PAY_002755,DATE_20241023,2024-10-23,1,751.98,299.21,452.77
ORDER_002756,CUST_000118,PROD_000033,STORE_000012,PROMO_000010,PAY_002756,DATE_20220703,2022-07-03,10,4334.1,1558.98,2775.12
ORDER_002757,CUST_000037,PROD_000032,STORE_000019,PROMO_000003,PAY_002757,DATE_20200323,2020-03-23,5,67.55,29.14,38.41
